site_id,product_type_id,pos_count_target
SI007635,physical_recharge,6
SI007635,sim,4
SI007653,handset,29
SI007653,mfs,4
SI007653,physical_recharge,8
SI007653,sim,4
SI007658,electronic_recharge,7
SI007658,handset,56
SI007658,mfs,1
SI007658,physical_recharge,9
SI007658,sim,10
SI007666,electronic_recharge,3
SI007666,handset,100
SI007666,mfs,3
SI007666,physical_recharge,8
SI007666,sim,6
SI007763,electronic_recharge,4
SI007763,handset,125
SI007763,mfs,6
SI007763,physical_recharge,9
SI007763,sim,8
SI007784,electronic_recharge,1
SI007784,mfs,3
SI007784,physical_recharge,3
SI007784,sim,2
SI007794,electronic_recharge,3
SI007794,mfs,3
SI007794,physical_recharge,7
SI007794,sim,7
SI007796,handset,49
SI007796,mfs,7
SI007796,physical_recharge,8
SI007800,electronic_recharge,2
SI007800,handset,34
SI007800,mfs,3
SI007800,physical_recharge,7
SI007800,sim,14
SI007803,electronic_recharge,7
SI007803,handset,67
SI007803,mfs,4
SI007803,physical_recharge,6
SI007803,sim,9
SI007804,electronic_recharge,8
SI007804,handset,34
SI007804,mfs,3
SI007804,sim,11
SI007806,electronic_recharge,1
SI007806,handset,42
SI007806,mfs,3
SI007806,physical_recharge,10
SI007806,sim,8
SI007807,electronic_recharge,2
SI007807,mfs,2
SI007807,physical_recharge,6
SI007807,sim,3
SI007812,electronic_recharge,5
SI007812,handset,146
SI007812,mfs,6
SI007812,physical_recharge,6
SI007812,sim,11
SI007813,electronic_recharge,5
SI007813,handset,110
SI007813,mfs,3
SI007813,physical_recharge,10
SI007820,electronic_recharge,1
SI007820,handset,66
SI007820,mfs,3
SI007820,sim,6
SI007823,electronic_recharge,10
SI007823,handset,143
SI007823,mfs,6
SI007823,physical_recharge,23
SI007823,sim,7
SI007827,electronic_recharge,4
SI007827,handset,54
SI007827,mfs,4
SI007827,physical_recharge,8
SI007830,electronic_recharge,3
SI007830,handset,42
SI007830,mfs,3
SI007830,physical_recharge,7
SI007830,sim,10
SI007832,electronic_recharge,5
SI007832,handset,295
SI007832,mfs,3
SI007832,physical_recharge,14
SI007837,handset,71
SI007837,mfs,2
SI007837,physical_recharge,3
SI007837,sim,5
SI007849,electronic_recharge,4
SI007849,handset,72
SI007849,mfs,1
SI007849,sim,3
SI007852,handset,55
SI007852,mfs,3
SI007852,physical_recharge,3
SI007855,electronic_recharge,2
SI007855,mfs,2
SI007855,sim,6
SI007860,electronic_recharge,4
SI007860,handset,67
SI007860,mfs,9
SI007860,physical_recharge,5
SI007860,sim,19
SI007864,handset,33
SI007864,physical_recharge,6
SI007864,sim,2
SI007871,electronic_recharge,3
SI007871,handset,26
SI007871,physical_recharge,6
SI007871,sim,9
SI007878,mfs,2
SI007878,physical_recharge,8
SI007879,electronic_recharge,3
SI007879,sim,7
SI007881,electronic_recharge,11
SI007881,handset,129
SI007881,mfs,11
SI007881,physical_recharge,14
SI007881,sim,10
SI007882,electronic_recharge,12
SI007882,handset,168
SI007882,mfs,5
SI007882,physical_recharge,14
SI007882,sim,7
SI007890,handset,58
SI007890,physical_recharge,6
SI007890,sim,6
SI007899,electronic_recharge,17
SI007899,handset,221
SI007899,mfs,5
SI007899,physical_recharge,35
SI007899,sim,18
SI007900,physical_recharge,7
SI007900,sim,5
SI007902,mfs,4
SI007902,physical_recharge,4
SI007902,sim,4
SI007905,electronic_recharge,3
SI007905,sim,6
SI007906,electronic_recharge,1
SI007906,handset,65
SI007906,physical_recharge,4
SI007906,sim,6
SI007909,physical_recharge,5
SI007910,electronic_recharge,10
SI007910,handset,117
SI007910,mfs,11
SI007910,physical_recharge,16
SI007910,sim,17
SI007911,handset,44
SI007911,physical_recharge,7
SI007911,sim,2
SI007915,mfs,2
SI007915,physical_recharge,5
SI007915,sim,3
SI007916,mfs,4
SI007919,handset,42
SI007919,mfs,3
SI007919,sim,5
SI007930,handset,50
SI007930,physical_recharge,7
SI007936,physical_recharge,7
SI007937,handset,47
SI007946,electronic_recharge,3
SI007946,handset,31
SI007946,mfs,8
SI007946,physical_recharge,8
SI007946,sim,9
SI007949,electronic_recharge,6
SI007949,handset,77
SI007949,mfs,6
SI007949,physical_recharge,17
SI007949,sim,20
SI007952,electronic_recharge,8
SI007952,handset,69
SI007952,mfs,7
SI007952,sim,7
SI007967,electronic_recharge,12
SI007967,handset,58
SI007967,mfs,4
SI007967,physical_recharge,4
SI007967,sim,3
SI007968,electronic_recharge,7
SI007968,handset,57
SI007968,mfs,2
SI007968,physical_recharge,5
SI007970,electronic_recharge,1
SI007970,mfs,3
SI007981,electronic_recharge,2
SI007981,handset,77
SI007981,mfs,5
SI007981,physical_recharge,6
SI007981,sim,12
SI007982,physical_recharge,4
SI007989,electronic_recharge,2
SI007989,handset,61
SI007989,mfs,4
SI007989,physical_recharge,4
SI007989,sim,5
SI007995,electronic_recharge,4
SI007995,handset,54
SI007995,mfs,3
SI007995,physical_recharge,6
SI007995,sim,6
SI007998,electronic_recharge,4
SI007998,handset,84
SI007998,mfs,3
SI007998,physical_recharge,6
SI007998,sim,6
SI008000,electronic_recharge,3
SI008000,mfs,1
SI008000,physical_recharge,3
SI008000,sim,5
SI008004,electronic_recharge,6
SI008004,handset,46
SI008004,mfs,5
SI008004,physical_recharge,11
SI008004,sim,6
SI008008,electronic_recharge,3
SI008008,handset,54
SI008008,mfs,3
SI008008,sim,2
SI008010,electronic_recharge,3
SI008010,handset,85
SI008010,mfs,4
SI008010,physical_recharge,11
SI008010,sim,11
SI008014,electronic_recharge,6
SI008014,handset,170
SI008014,mfs,6
SI008014,physical_recharge,10
SI008014,sim,15
SI008018,handset,59
SI008018,mfs,2
SI008018,physical_recharge,5
SI008018,sim,3
SI008021,electronic_recharge,10
SI008021,handset,59
SI008021,mfs,4
SI008021,physical_recharge,14
SI008021,sim,8
SI008023,electronic_recharge,3
SI008023,physical_recharge,4
SI008023,sim,2
SI008025,electronic_recharge,7
SI008025,handset,73
SI008025,mfs,4
SI008025,physical_recharge,6
SI008025,sim,4
SI008048,electronic_recharge,4
SI008048,handset,50
SI008048,sim,6
SI008057,electronic_recharge,7
SI008057,handset,58
SI008057,mfs,3
SI008057,physical_recharge,4
SI008057,sim,4
SI008074,electronic_recharge,2
SI008074,handset,40
SI008080,electronic_recharge,3
SI008080,handset,39
SI008080,mfs,5
SI008080,physical_recharge,3
SI008080,sim,6
SI008082,electronic_recharge,1
SI008082,mfs,3
SI008082,physical_recharge,8
SI008095,electronic_recharge,4
SI008095,handset,68
SI008095,mfs,8
SI008095,physical_recharge,3
SI008095,sim,13
SI008105,electronic_recharge,3
SI008105,mfs,2
SI008105,sim,5
SI008108,electronic_recharge,1
SI008108,handset,148
SI008108,mfs,9
SI008108,physical_recharge,22
SI008108,sim,23
SI008126,electronic_recharge,6
SI008126,handset,65
SI008126,mfs,5
SI008126,physical_recharge,6
SI008127,electronic_recharge,2
SI008127,handset,61
SI008127,mfs,1
SI008127,physical_recharge,8
SI008127,sim,2
SI008235,electronic_recharge,4
SI008235,handset,147
SI008235,mfs,8
SI008235,physical_recharge,14
SI008235,sim,9
SI008250,electronic_recharge,8
SI008250,handset,46
SI008250,mfs,4
SI008250,physical_recharge,17
SI008260,electronic_recharge,8
SI008260,handset,90
SI008260,mfs,17
SI008260,physical_recharge,22
SI008260,sim,13
SI008285,handset,47
SI008285,mfs,5
SI008285,physical_recharge,5
SI008290,electronic_recharge,6
SI008290,handset,106
SI008290,mfs,5
SI008290,physical_recharge,17
SI008290,sim,3
SI008295,electronic_recharge,3
SI008295,handset,49
SI008295,mfs,2
SI008295,physical_recharge,3
SI008295,sim,5
SI008296,handset,69
SI008296,mfs,1
SI008296,physical_recharge,7
SI008300,electronic_recharge,3
SI008300,handset,203
SI008300,mfs,6
SI008300,physical_recharge,8
SI008300,sim,17
SI008304,electronic_recharge,1
SI008304,handset,190
SI008304,mfs,5
SI008304,physical_recharge,12
SI008304,sim,17
SI008305,electronic_recharge,2
SI008305,handset,64
SI008305,mfs,3
SI008305,physical_recharge,5
SI008305,sim,6
SI008306,electronic_recharge,3
SI008306,handset,42
SI008306,physical_recharge,5
SI008308,electronic_recharge,2
SI008308,handset,38
SI008308,mfs,3
SI008308,sim,4
SI008309,electronic_recharge,5
SI008309,handset,64
SI008309,mfs,3
SI008309,physical_recharge,9
SI008309,sim,4
SI008387,electronic_recharge,4
SI008387,handset,32
SI008387,mfs,4
SI008387,sim,4
SI008430,electronic_recharge,3
SI008430,handset,51
SI008502,electronic_recharge,5
SI008502,handset,75
SI008502,mfs,5
SI008502,physical_recharge,7
SI008602,electronic_recharge,5
SI008602,handset,223
SI008602,mfs,8
SI008602,physical_recharge,9
SI008602,sim,21
SI008726,electronic_recharge,7
SI008726,handset,25
SI008726,mfs,6
SI008726,physical_recharge,8
SI008726,sim,6
SI008790,electronic_recharge,5
SI008790,handset,51
SI008790,mfs,5
SI008790,physical_recharge,6
SI008790,sim,4
SI008850,electronic_recharge,3
SI008850,handset,66
SI008850,mfs,3
SI008850,physical_recharge,6
SI008850,sim,4
SI008855,electronic_recharge,1
SI008855,handset,58
SI008855,physical_recharge,7
SI008855,sim,6
SI008987,electronic_recharge,1
SI008989,electronic_recharge,13
SI008989,handset,146
SI008989,mfs,10
SI008989,physical_recharge,14
SI008989,sim,21
SI009012,electronic_recharge,2
SI009012,handset,58
SI009012,mfs,3
SI009012,physical_recharge,5
SI009012,sim,4
SI009090,electronic_recharge,3
SI009090,handset,48
SI009090,mfs,3
SI009090,physical_recharge,8
SI009090,sim,2
SI009091,electronic_recharge,4
SI009093,electronic_recharge,15
SI009093,handset,203
SI009093,mfs,4
SI009093,physical_recharge,13
SI009093,sim,19
SI009101,handset,50
SI009101,physical_recharge,4
SI009101,sim,3
SI009104,electronic_recharge,2
SI009104,mfs,4
SI009104,physical_recharge,3
SI009104,sim,6
SI009105,electronic_recharge,3
SI009105,handset,57
SI009105,mfs,2
SI009105,physical_recharge,7
SI009105,sim,6
SI009107,electronic_recharge,10
SI009107,handset,83
SI009107,mfs,7
SI009107,physical_recharge,17
SI009107,sim,9
SI009109,electronic_recharge,4
SI009109,handset,42
SI009109,mfs,3
SI009109,physical_recharge,6
SI009109,sim,5
SI009112,handset,58
SI009112,mfs,1
SI009114,electronic_recharge,1
SI009114,handset,69
SI009114,mfs,3
SI009114,physical_recharge,4
SI009114,sim,11
SI009115,electronic_recharge,1
SI009115,handset,46
SI009115,mfs,1
SI009115,physical_recharge,4
SI009115,sim,5
SI009116,electronic_recharge,3
SI009118,electronic_recharge,3
SI009118,mfs,3
SI009118,physical_recharge,12
SI009118,sim,3
SI009119,electronic_recharge,3
SI009119,handset,63
SI009119,mfs,2
SI009119,physical_recharge,4
SI009119,sim,4
SI009121,electronic_recharge,5
SI009121,handset,141
SI009121,mfs,5
SI009121,physical_recharge,7
SI009121,sim,12
SI009125,electronic_recharge,7
SI009125,handset,89
SI009125,mfs,3
SI009125,physical_recharge,8
SI009125,sim,7
SI009131,electronic_recharge,3
SI009131,handset,57
SI009131,mfs,2
SI009131,physical_recharge,9
SI009131,sim,6
SI009148,handset,56
SI009148,mfs,2
SI009148,physical_recharge,7
SI009148,sim,2
SI009150,electronic_recharge,3
SI009150,handset,36
SI009150,mfs,7
SI009150,physical_recharge,6
SI009161,electronic_recharge,2
SI009161,handset,46
SI009161,mfs,2
SI009161,physical_recharge,8
SI009161,sim,6
SI009170,electronic_recharge,3
SI009170,handset,57
SI009170,mfs,3
SI009170,physical_recharge,6
SI009170,sim,6
SI009176,electronic_recharge,3
SI009176,handset,56
SI009176,mfs,4
SI009176,physical_recharge,4
SI009176,sim,7
SI009218,electronic_recharge,8
SI009218,mfs,3
SI009218,physical_recharge,14
SI009218,sim,11
SI009230,handset,59
SI009230,mfs,5
SI009230,sim,5
SI009231,electronic_recharge,4
SI009231,sim,5
SI009244,electronic_recharge,4
SI009244,handset,119
SI009244,mfs,1
SI009244,physical_recharge,11
SI009244,sim,6
SI009246,handset,34
SI009246,mfs,3
SI009246,physical_recharge,8
SI009255,electronic_recharge,8
SI009255,handset,87
SI009255,mfs,4
SI009255,physical_recharge,6
SI009255,sim,6
SI009257,handset,69
SI009257,mfs,3
SI009257,physical_recharge,8
SI009269,electronic_recharge,11
SI009269,handset,209
SI009269,mfs,7
SI009269,physical_recharge,12
SI009269,sim,6
SI009275,electronic_recharge,1
SI009275,handset,54
SI009275,mfs,2
SI009275,physical_recharge,13
SI009275,sim,5
SI009278,electronic_recharge,4
SI009278,handset,49
SI009278,sim,2
SI009287,electronic_recharge,3
SI009287,physical_recharge,3
SI009287,sim,4
SI009289,electronic_recharge,4
SI009289,mfs,2
SI009289,physical_recharge,8
SI009289,sim,4
SI009295,electronic_recharge,10
SI009295,handset,157
SI009295,mfs,10
SI009295,physical_recharge,13
SI009295,sim,19
SI009301,electronic_recharge,2
SI009301,handset,54
SI009301,mfs,2
SI009301,physical_recharge,8
SI009301,sim,5
SI009303,electronic_recharge,3
SI009303,handset,32
SI009303,mfs,1
SI009303,physical_recharge,7
SI009303,sim,5
SI009312,electronic_recharge,3
SI009312,handset,108
SI009312,mfs,4
SI009312,physical_recharge,19
SI009312,sim,10
SI009313,mfs,2
SI009313,sim,9
SI009315,electronic_recharge,3
SI009315,handset,52
SI009315,mfs,1
SI009315,sim,6
SI009317,electronic_recharge,3
SI009317,handset,74
SI009317,mfs,3
SI009317,physical_recharge,14
SI009317,sim,21
SI009342,electronic_recharge,7
SI009342,handset,162
SI009342,mfs,3
SI009342,physical_recharge,20
SI009342,sim,13
SI009359,handset,52
SI009359,mfs,3
SI009359,physical_recharge,6
SI009359,sim,4
SI009367,mfs,4
SI009367,sim,6
SI009368,mfs,2
SI009368,physical_recharge,7
SI009368,sim,5
SI009372,electronic_recharge,3
SI009372,handset,53
SI009372,physical_recharge,7
SI009372,sim,3
SI009375,electronic_recharge,12
SI009375,handset,143
SI009375,mfs,12
SI009375,physical_recharge,15
SI009375,sim,6
SI009381,electronic_recharge,5
SI009381,handset,103
SI009381,mfs,11
SI009381,physical_recharge,11
SI009381,sim,13
SI009387,electronic_recharge,2
SI009387,handset,59
SI009387,mfs,1
SI009387,physical_recharge,3
SI009387,sim,4
SI009392,physical_recharge,4
SI009393,electronic_recharge,2
SI009393,handset,106
SI009393,mfs,1
SI009393,physical_recharge,4
SI009393,sim,2
SI009394,electronic_recharge,2
SI009394,handset,73
SI009394,mfs,2
SI009394,physical_recharge,7
SI009394,sim,4
SI009399,handset,30
SI009399,physical_recharge,3
SI009399,sim,5
SI009407,electronic_recharge,2
SI009407,handset,97
SI009407,physical_recharge,3
SI009407,sim,4
SI009408,electronic_recharge,3
SI009408,mfs,1
SI009408,physical_recharge,3
SI009408,sim,3
SI009413,handset,38
SI009413,physical_recharge,8
SI009414,electronic_recharge,1
SI009414,handset,28
SI009414,mfs,2
SI009414,physical_recharge,6
SI009414,sim,7
SI009415,electronic_recharge,1
SI009415,handset,53
SI009415,mfs,2
SI009415,physical_recharge,8
SI009415,sim,2
SI009420,electronic_recharge,2
SI009420,handset,65
SI009420,mfs,3
SI009420,physical_recharge,14
SI009420,sim,9
SI009422,electronic_recharge,5
SI009422,handset,80
SI009422,mfs,3
SI009422,physical_recharge,12
SI009422,sim,11
SI009423,electronic_recharge,2
SI009423,handset,63
SI009423,mfs,3
SI009423,physical_recharge,12
SI009425,electronic_recharge,12
SI009425,handset,199
SI009425,mfs,14
SI009425,physical_recharge,42
SI009425,sim,21
SI009427,electronic_recharge,3
SI009427,handset,64
SI009427,mfs,2
SI009427,physical_recharge,12
SI009427,sim,11
SI009428,physical_recharge,8
SI009428,sim,5
SI009429,handset,31
SI009429,mfs,2
SI009429,sim,6
SI009435,electronic_recharge,6
SI009435,physical_recharge,6
SI009444,electronic_recharge,7
SI009444,mfs,2
SI009444,physical_recharge,20
SI009444,sim,12
SI009455,mfs,4
SI009455,physical_recharge,5
SI009456,electronic_recharge,5
SI009456,handset,172
SI009456,mfs,7
SI009456,physical_recharge,16
SI009456,sim,11
SI009465,electronic_recharge,2
SI009465,handset,57
SI009465,mfs,7
SI009465,physical_recharge,7
SI009465,sim,5
SI009466,electronic_recharge,4
SI009466,handset,86
SI009466,mfs,10
SI009466,physical_recharge,16
SI009466,sim,11
SI009481,electronic_recharge,3
SI009481,handset,43
SI009481,mfs,3
SI009481,sim,4
SI009482,electronic_recharge,2
SI009482,handset,86
SI009482,mfs,6
SI009482,physical_recharge,17
SI009482,sim,2
SI009488,electronic_recharge,12
SI009488,handset,350
SI009488,mfs,25
SI009488,physical_recharge,21
SI009488,sim,26
SI009494,electronic_recharge,4
SI009494,handset,26
SI009494,mfs,1
SI009494,physical_recharge,12
SI009496,electronic_recharge,2
SI009496,handset,69
SI009496,sim,3
SI009501,electronic_recharge,2
SI009501,handset,58
SI009501,mfs,7
SI009501,physical_recharge,16
SI009501,sim,14
SI009502,handset,52
SI009505,electronic_recharge,1
SI009505,handset,95
SI009505,mfs,2
SI009505,physical_recharge,17
SI009505,sim,8
SI009512,electronic_recharge,2
SI009512,handset,45
SI009512,mfs,1
SI009512,physical_recharge,4
SI009512,sim,6
SI009547,electronic_recharge,7
SI009547,handset,102
SI009547,mfs,3
SI009547,physical_recharge,7
SI009547,sim,6
SI009554,mfs,1
SI009555,handset,46
SI009555,physical_recharge,3
SI009561,electronic_recharge,4
SI009561,handset,130
SI009561,mfs,4
SI009561,physical_recharge,17
SI009561,sim,14
SI009567,electronic_recharge,7
SI009567,handset,99
SI009567,mfs,3
SI009567,physical_recharge,9
SI009567,sim,11
SI009578,mfs,2
SI009578,sim,7
SI009591,electronic_recharge,10
SI009591,handset,174
SI009591,mfs,5
SI009591,physical_recharge,12
SI009591,sim,23
SI009655,electronic_recharge,2
SI009655,handset,54
SI009655,mfs,4
SI009655,physical_recharge,5
SI009655,sim,5
SI009658,electronic_recharge,6
SI009658,handset,135
SI009658,mfs,4
SI009658,physical_recharge,5
SI009658,sim,6
SI009660,electronic_recharge,15
SI009660,handset,25
SI009660,mfs,5
SI009660,physical_recharge,26
SI009660,sim,12
SI009661,electronic_recharge,3
SI009661,handset,25
SI009661,mfs,3
SI009666,electronic_recharge,5
SI009666,handset,33
SI009666,mfs,2
SI009666,physical_recharge,8
SI009666,sim,3
SI009797,handset,54
SI009797,mfs,3
SI009798,electronic_recharge,2
SI009798,handset,126
SI009798,mfs,2
SI009798,physical_recharge,19
SI009798,sim,8
SI009799,electronic_recharge,2
SI009799,handset,70
SI009799,mfs,8
SI009799,physical_recharge,7
SI009799,sim,5
SI009800,electronic_recharge,1
SI009800,handset,37
SI009800,mfs,4
SI009800,physical_recharge,6
SI009800,sim,6
SI009801,electronic_recharge,2
SI009801,physical_recharge,5
SI009812,electronic_recharge,7
SI009812,handset,110
SI009812,mfs,9
SI009812,physical_recharge,33
SI009812,sim,10
SI009830,electronic_recharge,5
SI009830,handset,96
SI009830,mfs,11
SI009830,physical_recharge,8
SI009830,sim,4
SI009832,handset,31
SI009832,mfs,3
SI009832,physical_recharge,3
SI009832,sim,6
SI009834,electronic_recharge,7
SI009834,handset,137
SI009834,mfs,3
SI009834,physical_recharge,10
SI009834,sim,5
SI009836,electronic_recharge,4
SI009836,handset,152
SI009836,mfs,10
SI009836,physical_recharge,16
SI009836,sim,7
SI009837,electronic_recharge,4
SI009837,mfs,4
SI009837,physical_recharge,5
SI009837,sim,3
SI009848,electronic_recharge,5
SI009848,handset,100
SI009848,mfs,6
SI009848,physical_recharge,8
SI009848,sim,2
SI009849,electronic_recharge,3
SI009851,electronic_recharge,11
SI009851,handset,68
SI009851,mfs,11
SI009851,physical_recharge,4
SI009851,sim,6
SI009885,electronic_recharge,2
SI009885,handset,50
SI009885,mfs,4
SI009885,physical_recharge,6
SI009885,sim,5
SI009886,mfs,2
SI009886,sim,5
SI009888,electronic_recharge,2
SI009888,physical_recharge,7
SI009888,sim,5
SI009905,handset,26
SI009905,sim,5
SI009907,handset,29
SI009907,mfs,2
SI009907,physical_recharge,13
SI009907,sim,3
SI009908,electronic_recharge,4
SI009908,handset,96
SI009908,mfs,7
SI009908,physical_recharge,15
SI009908,sim,12
SI009919,electronic_recharge,10
SI009919,handset,142
SI009919,mfs,6
SI009919,physical_recharge,20
SI009919,sim,11
SI009927,electronic_recharge,3
SI009927,handset,36
SI009927,physical_recharge,8
SI009927,sim,5
SI009937,sim,4
SI009946,handset,34
SI009946,mfs,3
SI009946,physical_recharge,7
SI009946,sim,6
SI009947,electronic_recharge,13
